Location,VR Internal Loc,Date,Time,Vehicle Count
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,06:30:00,276
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,06:30:00,226
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,06:30:00,50
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,06:30:00,39
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,06:45:00,280
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,06:45:00,209
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,06:45:00,61
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,06:45:00,41
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,07:00:00,349
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,07:00:00,189
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,07:00:00,50
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,07:00:00,35
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,07:15:00,374
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,07:15:00,242
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,07:15:00,69
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,07:15:00,47
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,07:30:00,445
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,07:30:00,297
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,07:30:00,83
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,07:30:00,47
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,07:45:00,421
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,07:45:00,249
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,07:45:00,110
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,07:45:00,66
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,08:00:00,399
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,08:00:00,283
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,08:00:00,122
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,08:00:00,68
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,08:15:00,364
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,08:15:00,253
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,08:15:00,143
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,08:15:00,69
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,08:30:00,378
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,08:30:00,279
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,08:30:00,213
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,08:30:00,69
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,08:45:00,333
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,08:45:00,249
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,08:45:00,181
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,08:45:00,62
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,09:00:00,266
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,09:00:00,246
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,09:00:00,155
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,09:00:00,73
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,09:15:00,289
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,09:15:00,202
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,09:15:00,120
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,09:15:00,55
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,09:30:00,261
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,09:30:00,213
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,09:30:00,109
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,09:30:00,64
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,09:45:00,239
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,09:45:00,141
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,09:45:00,104
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,09:45:00,71
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,10:00:00,234
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,10:00:00,173
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,10:00:00,106
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,10:00:00,60
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,10:15:00,236
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,10:15:00,176
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,10:15:00,104
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,10:15:00,72
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,10:30:00,261
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,10:30:00,165
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,10:30:00,86
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,10:30:00,91
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,10:45:00,225
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,10:45:00,120
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,10:45:00,81
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,10:45:00,71
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,11:00:00,238
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,11:00:00,173
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,11:00:00,103
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,11:00:00,89
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,11:15:00,259
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,11:15:00,156
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,11:15:00,117
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,11:15:00,99
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,11:30:00,241
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,11:30:00,173
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,11:30:00,93
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,11:30:00,93
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,11:45:00,237
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,11:45:00,160
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,11:45:00,107
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,11:45:00,87
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,12:00:00,262
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,12:00:00,168
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,12:00:00,109
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,12:00:00,114
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,12:15:00,231
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,12:15:00,185
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,12:15:00,116
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,12:15:00,136
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,12:30:00,234
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,12:30:00,166
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,12:30:00,113
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,12:30:00,138
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,12:45:00,254
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,12:45:00,184
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,12:45:00,111
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,12:45:00,107
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,13:00:00,224
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,13:00:00,179
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,13:00:00,129
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,13:00:00,120
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,13:15:00,228
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,13:15:00,218
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,13:15:00,96
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,13:15:00,146
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,13:30:00,243
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,13:30:00,170
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,13:30:00,102
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,13:30:00,125
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,13:45:00,244
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,13:45:00,169
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,13:45:00,128
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,13:45:00,136
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,14:00:00,264
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,14:00:00,164
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,14:00:00,128
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,14:00:00,136
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,14:15:00,290
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,14:15:00,168
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,14:15:00,157
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,14:15:00,148
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,14:30:00,244
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,14:30:00,188
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,14:30:00,118
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,14:30:00,169
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,14:45:00,277
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,14:45:00,188
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,14:45:00,125
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,14:45:00,140
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,15:00:00,308
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,15:00:00,236
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,15:00:00,146
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,15:00:00,140
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,15:15:00,367
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,15:15:00,224
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,15:15:00,144
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,15:15:00,180
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,15:30:00,264
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,15:30:00,239
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,15:30:00,236
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,15:30:00,194
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,15:45:00,288
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,15:45:00,257
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,15:45:00,225
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,15:45:00,244
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,16:00:00,323
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,16:00:00,252
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,16:00:00,215
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,16:00:00,260
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,16:15:00,292
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,16:15:00,256
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,16:15:00,200
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,16:15:00,323
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,16:30:00,341
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,16:30:00,291
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,16:30:00,208
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,16:30:00,277
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,16:45:00,273
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,16:45:00,263
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,16:45:00,218
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,16:45:00,289
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,17:00:00,329
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,17:00:00,262
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,17:00:00,205
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,17:00:00,326
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,17:15:00,290
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,17:15:00,349
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,17:15:00,229
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,17:15:00,334
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,17:30:00,346
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,17:30:00,313
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,17:30:00,242
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,17:30:00,351
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,17:45:00,308
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,17:45:00,283
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,17:45:00,259
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,17:45:00,296
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,18:00:00,296
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,18:00:00,308
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,18:00:00,213
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,18:00:00,365
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,18:15:00,280
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,18:15:00,273
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,18:15:00,215
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,18:15:00,316
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,18:30:00,292
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,18:30:00,265
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,18:30:00,173
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,18:30:00,322
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,18:45:00,218
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,18:45:00,192
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,18:45:00,118
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,18:45:00,284
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,19:00:00,227
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,19:00:00,222
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,19:00:00,149
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,19:00:00,204
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,19:15:00,213
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,19:15:00,181
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,19:15:00,125
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,19:15:00,229
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,19:30:00,180
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,19:30:00,137
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,19:30:00,114
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,19:30:00,178
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,19:45:00,165
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,19:45:00,97
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,19:45:00,90
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,19:45:00,149
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,20:00:00,164
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,20:00:00,117
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,20:00:00,78
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,20:00:00,118
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,20:15:00,168
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,20:15:00,108
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,20:15:00,64
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,20:15:00,107
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,20:30:00,135
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,20:30:00,89
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,20:30:00,62
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,20:30:00,121
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,20:45:00,136
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,20:45:00,86
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,20:45:00,54
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,20:45:00,109
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,21:00:00,112
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,21:00:00,93
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,21:00:00,57
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,21:00:00,86
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,21:15:00,110
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,21:15:00,87
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,21:15:00,42
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,21:15:00,127
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,21:30:00,125
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,21:30:00,100
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,21:30:00,58
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,21:30:00,103
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,21:45:00,106
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,21:45:00,69
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,21:45:00,45
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,21:45:00,109
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,22:00:00,126
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,22:00:00,71
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,22:00:00,69
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,22:00:00,102
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,22:15:00,105
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,22:15:00,85
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,22:15:00,60
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,22:15:00,113
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,22:30:00,107
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,22:30:00,81
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,22:30:00,50
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,22:30:00,106
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,22:45:00,101
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,22:45:00,67
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,22:45:00,61
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,22:45:00,118
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,23:00:00,107
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,23:00:00,68
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,23:00:00,37
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,23:00:00,97
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,23:15:00,95
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,23:15:00,64
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,23:15:00,40
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,23:15:00,128
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,23:30:00,88
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,23:30:00,49
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,23:30:00,42
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,23:30:00,106
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-06,23:45:00,94
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-06,23:45:00,48
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-06,23:45:00,42
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-06,23:45:00,56
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,00:00:00,78
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,00:00:00,42
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,00:00:00,42
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,00:00:00,93
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,00:15:00,65
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,00:15:00,39
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,00:15:00,35
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,00:15:00,96
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,00:30:00,56
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,00:30:00,35
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,00:30:00,16
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,00:30:00,85
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,00:45:00,44
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,00:45:00,31
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,00:45:00,20
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,00:45:00,59
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,01:00:00,41
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,01:00:00,28
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,01:00:00,14
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,01:00:00,59
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,01:15:00,32
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,01:15:00,18
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,01:15:00,15
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,01:15:00,59
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,01:30:00,28
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,01:30:00,14
BULLEEN_RD S of EASTERN_FWY_W_BD_RAMPS,5,2006-10-07,01:30:00,11
OFFRAMP_EASTERN_FWY W of BULLEEN_RD,7,2006-10-07,01:30:00,64
BULLEEN_RD N of THOMPSONS_RD,1,2006-10-07,01:45:00,23
OFFRAMP_EASTERN_FWY E of BULLEEN_RD,4,2006-10-07,01:45:00,20
